,time,open,high,low,close,tick_volume,spread,real_volume
789,2025-04-28 10:00:00,3283.54,3292.5,3277.66,3287.47,4894,6,0
790,2025-04-28 11:00:00,3287.0,3288.5,3279.3,3282.6,4250,5,0
791,2025-04-28 12:00:00,3282.59,3287.31,3274.46,3274.48,4302,5,0
792,2025-04-28 13:00:00,3274.56,3291.86,3273.28,3289.6,4569,6,0
793,2025-04-28 14:00:00,3289.62,3297.1,3285.02,3294.21,4750,5,0
794,2025-04-28 15:00:00,3294.41,3302.21,3292.77,3296.02,5055,7,0
795,2025-04-28 16:00:00,3295.93,3301.13,3286.99,3293.15,5866,5,0
796,2025-04-28 17:00:00,3293.64,3333.13,3293.64,3328.57,6178,5,0
797,2025-04-28 18:00:00,3328.53,3335.95,3319.15,3324.95,5867,5,0
798,2025-04-28 19:00:00,3324.91,3339.25,3324.4,3336.63,5451,6,0
799,2025-04-28 20:00:00,3336.7,3340.05,3333.22,3335.39,4976,17,0
800,2025-04-28 21:00:00,3335.34,3349.86,3333.99,3349.01,4637,12,0
801,2025-04-28 22:00:00,3349.05,3353.0,3345.58,3352.06,4453,8,0
802,2025-04-28 23:00:00,3352.05,3352.05,3342.31,3343.99,2042,18,0
803,2025-04-29 01:00:00,3344.55,3348.67,3332.4,3338.08,2927,10,0
804,2025-04-29 02:00:00,3337.91,3342.86,3333.84,3337.65,2889,18,0
805,2025-04-29 03:00:00,3337.91,3339.0,3327.78,3329.94,3586,18,0
806,2025-04-29 04:00:00,3329.61,3340.02,3322.85,3326.5,4482,13,0
807,2025-04-29 05:00:00,3326.27,3333.73,3319.48,3320.66,4128,17,0
808,2025-04-29 06:00:00,3320.65,3321.58,3308.09,3316.04,4163,12,0
809,2025-04-29 07:00:00,3316.06,3318.13,3306.87,3309.32,3103,18,0
810,2025-04-29 08:00:00,3309.33,3316.55,3305.07,3310.28,3551,5,0
811,2025-04-29 09:00:00,3310.33,3323.79,3308.76,3318.75,3869,5,0
812,2025-04-29 10:00:00,3318.78,3323.15,3312.38,3322.94,3703,5,0
813,2025-04-29 11:00:00,3323.15,3324.86,3311.73,3311.93,3489,6,0
814,2025-04-29 12:00:00,3311.82,3315.91,3308.64,3309.2,3560,13,0
815,2025-04-29 13:00:00,3309.12,3315.56,3306.24,3312.79,3742,5,0
816,2025-04-29 14:00:00,3313.38,3315.99,3307.99,3309.36,3544,5,0
817,2025-04-29 15:00:00,3309.08,3314.54,3300.6,3312.81,4505,5,0
818,2025-04-29 16:00:00,3312.49,3321.2,3299.74,3306.72,4995,10,0
819,2025-04-29 17:00:00,3306.82,3317.72,3299.69,3314.49,4615,11,0
820,2025-04-29 18:00:00,3314.48,3315.5,3305.25,3312.33,4368,5,0
821,2025-04-29 19:00:00,3312.36,3329.93,3312.18,3328.66,4148,16,0
822,2025-04-29 20:00:00,3328.86,3329.62,3314.3,3314.39,3686,6,0
823,2025-04-29 21:00:00,3314.13,3319.99,3313.3,3319.97,3390,5,0
824,2025-04-29 22:00:00,3319.94,3324.97,3317.94,3320.54,3534,18,0
825,2025-04-29 23:00:00,3319.8,3323.52,3316.73,3317.2,1678,17,0
826,2025-04-30 01:00:00,3313.72,3323.22,3313.41,3318.95,2219,8,0
827,2025-04-30 02:00:00,3318.95,3319.28,3310.99,3317.06,2368,17,0
828,2025-04-30 03:00:00,3317.15,3328.02,3311.48,3313.09,4110,17,0
829,2025-04-30 04:00:00,3313.1,3322.67,3307.81,3308.21,4686,18,0
830,2025-04-30 05:00:00,3308.01,3313.17,3305.08,3306.69,4174,18,0
831,2025-04-30 06:00:00,3306.67,3311.19,3303.74,3304.8,3818,18,0
832,2025-04-30 07:00:00,3304.8,3308.91,3301.35,3308.05,3561,5,0
833,2025-04-30 08:00:00,3308.07,3314.66,3307.72,3309.59,4136,5,0
834,2025-04-30 09:00:00,3309.68,3311.23,3304.97,3305.9,4275,16,0
835,2025-04-30 10:00:00,3305.84,3314.6,3303.2,3307.23,4183,5,0
836,2025-04-30 11:00:00,3307.23,3307.62,3280.34,3284.52,5326,5,0
837,2025-04-30 12:00:00,3284.35,3286.89,3275.1,3276.01,4797,5,0
838,2025-04-30 13:00:00,3275.38,3280.78,3271.9,3272.56,4613,11,0
839,2025-04-30 14:00:00,3272.52,3281.53,3268.28,3271.78,4755,15,0
840,2025-04-30 15:00:00,3272.3,3304.7,3267.13,3298.62,5963,5,0
841,2025-04-30 16:00:00,3298.65,3319.68,3296.23,3308.94,6062,5,0
842,2025-04-30 17:00:00,3308.64,3313.58,3292.89,3309.96,6273,5,0
843,2025-04-30 18:00:00,3310.05,3314.6,3299.01,3307.99,5873,5,0
844,2025-04-30 19:00:00,3308.08,3314.19,3307.18,3310.7,4714,5,0
845,2025-04-30 20:00:00,3310.8,3313.49,3304.99,3305.28,4467,15,0
846,2025-04-30 21:00:00,3305.27,3307.72,3300.41,3301.77,4657,15,0
847,2025-04-30 22:00:00,3301.89,3305.74,3292.18,3295.69,4357,17,0
848,2025-04-30 23:00:00,3295.75,3297.94,3283.15,3288.27,3138,5,0
849,2025-05-01 01:00:00,3288.7,3290.21,3271.36,3273.97,3785,5,0
850,2025-05-01 02:00:00,3274.25,3285.28,3269.77,3272.8,3347,18,0
851,2025-05-01 03:00:00,3272.98,3276.27,3241.51,3246.59,5120,5,0
852,2025-05-01 04:00:00,3246.54,3251.26,3234.43,3238.89,4599,17,0
853,2025-05-01 05:00:00,3238.93,3251.2,3235.29,3241.59,3780,11,0
854,2025-05-01 06:00:00,3241.56,3242.5,3229.02,3229.45,4155,12,0
855,2025-05-01 07:00:00,3229.48,3232.02,3221.24,3226.64,3939,13,0
856,2025-05-01 08:00:00,3226.73,3238.8,3223.46,3236.7,4193,17,0
857,2025-05-01 09:00:00,3236.68,3243.18,3233.89,3235.66,4447,6,0
858,2025-05-01 10:00:00,3235.79,3236.84,3226.16,3230.15,4373,10,0
859,2025-05-01 11:00:00,3230.13,3236.62,3230.0,3235.18,3871,6,0
860,2025-05-01 12:00:00,3235.24,3236.16,3215.85,3218.62,4242,6,0
861,2025-05-01 13:00:00,3218.56,3225.31,3213.63,3222.61,4375,6,0
862,2025-05-01 14:00:00,3222.86,3227.03,3203.4,3205.56,4645,5,0
863,2025-05-01 15:00:00,3205.34,3232.64,3201.91,3226.83,5644,5,0
864,2025-05-01 16:00:00,3226.75,3232.98,3219.03,3224.39,5507,5,0
865,2025-05-01 17:00:00,3224.81,3231.46,3214.38,3219.02,6009,5,0
866,2025-05-01 18:00:00,3219.09,3221.75,3205.04,3216.45,5090,5,0
867,2025-05-01 19:00:00,3216.46,3220.43,3208.95,3219.47,4525,5,0
868,2025-05-01 20:00:00,3219.68,3220.67,3209.97,3214.7,4285,5,0
869,2025-05-01 21:00:00,3214.52,3226.73,3212.88,3223.89,4132,8,0
870,2025-05-01 22:00:00,3223.87,3229.82,3223.87,3228.22,4078,5,0
871,2025-05-01 23:00:00,3228.41,3239.86,3228.07,3237.89,2859,5,0
872,2025-05-02 01:00:00,3240.43,3243.45,3232.59,3237.79,2920,5,0
873,2025-05-02 02:00:00,3237.95,3241.53,3234.74,3237.31,2884,5,0
874,2025-05-02 03:00:00,3237.46,3244.27,3227.53,3231.52,4548,5,0
875,2025-05-02 04:00:00,3231.55,3237.47,3231.41,3236.43,4287,5,0
876,2025-05-02 05:00:00,3236.51,3249.34,3235.89,3248.11,4424,6,0
877,2025-05-02 06:00:00,3248.14,3258.67,3245.88,3255.0,4174,18,0
878,2025-05-02 07:00:00,3254.96,3257.39,3250.54,3251.81,4009,17,0
879,2025-05-02 08:00:00,3251.59,3256.95,3249.5,3251.9,3875,8,0
880,2025-05-02 09:00:00,3251.93,3262.34,3246.44,3252.85,4601,14,0
881,2025-05-02 10:00:00,3252.86,3263.15,3251.62,3258.91,4363,5,0
882,2025-05-02 11:00:00,3259.04,3261.59,3255.28,3258.11,4212,12,0
883,2025-05-02 12:00:00,3258.08,3267.13,3255.17,3265.22,4043,5,0
884,2025-05-02 13:00:00,3265.24,3265.68,3257.3,3259.35,4214,15,0
885,2025-05-02 14:00:00,3259.43,3269.28,3258.0,3262.65,4533,18,0
886,2025-05-02 15:00:00,3262.67,3264.95,3250.32,3250.43,5751,5,0
887,2025-05-02 16:00:00,3250.31,3259.58,3239.59,3250.48,6221,5,0
888,2025-05-02 17:00:00,3250.45,3264.57,3242.17,3262.7,5925,5,0
889,2025-05-02 18:00:00,3262.79,3264.12,3230.21,3231.54,5625,5,0
890,2025-05-02 19:00:00,3231.6,3236.25,3222.78,3224.88,5800,7,0
891,2025-05-02 20:00:00,3225.03,3239.81,3223.62,3231.4,5247,5,0
892,2025-05-02 21:00:00,3231.59,3232.33,3224.32,3226.23,4427,14,0
893,2025-05-02 22:00:00,3226.42,3234.52,3226.42,3233.4,4653,15,0
894,2025-05-02 23:00:00,3233.75,3241.4,3232.61,3240.3,2363,12,0
895,2025-05-05 01:00:00,3240.86,3244.54,3237.44,3239.55,3043,8,0
896,2025-05-05 02:00:00,3239.83,3252.2,3238.89,3247.98,3010,16,0
897,2025-05-05 03:00:00,3247.96,3248.47,3241.29,3246.71,3372,13,0
898,2025-05-05 04:00:00,3247.4,3270.83,3246.58,3264.77,4185,17,0
899,2025-05-05 05:00:00,3264.78,3272.29,3259.77,3270.07,3836,17,0
900,2025-05-05 06:00:00,3270.13,3271.16,3253.12,3254.56,3414,13,0
901,2025-05-05 07:00:00,3254.56,3259.43,3253.64,3256.52,3049,14,0
902,2025-05-05 08:00:00,3256.52,3261.94,3254.07,3259.75,3472,18,0
903,2025-05-05 09:00:00,3260.04,3265.66,3256.83,3261.68,3768,12,0
904,2025-05-05 10:00:00,3262.27,3267.69,3258.72,3264.75,3733,5,0
905,2025-05-05 11:00:00,3264.67,3282.9,3263.08,3282.32,4120,5,0
906,2025-05-05 12:00:00,3282.69,3308.93,3282.21,3308.6,4588,5,0
907,2025-05-05 13:00:00,3308.64,3318.67,3308.52,3313.31,4338,5,0
908,2025-05-05 14:00:00,3312.84,3318.94,3311.37,3312.92,3986,6,0
909,2025-05-05 15:00:00,3312.86,3322.42,3312.84,3319.55,4511,6,0
910,2025-05-05 16:00:00,3319.58,3321.05,3311.92,3315.07,4520,17,0
911,2025-05-05 17:00:00,3313.3,3328.77,3310.27,3312.7,4933,5,0
912,2025-05-05 18:00:00,3312.67,3317.72,3309.14,3311.99,4359,16,0
913,2025-05-05 19:00:00,3311.62,3313.58,3305.65,3309.77,4032,12,0
914,2025-05-05 20:00:00,3309.94,3318.17,3309.22,3317.13,3788,6,0
915,2025-05-05 21:00:00,3317.12,3323.47,3313.97,3323.15,3618,15,0
916,2025-05-05 22:00:00,3323.18,3337.54,3322.82,3328.77,4081,7,0
917,2025-05-05 23:00:00,3329.72,3334.56,3329.28,3333.96,2102,15,0
918,2025-05-06 01:00:00,3336.06,3338.0,3327.45,3330.51,2299,8,0
919,2025-05-06 02:00:00,3330.51,3335.09,3328.92,3334.04,2335,17,0
920,2025-05-06 03:00:00,3334.05,3334.31,3323.52,3329.6,3684,15,0
921,2025-05-06 04:00:00,3329.59,3381.77,3329.59,3379.46,5084,5,0
922,2025-05-06 05:00:00,3379.6,3386.99,3356.49,3358.34,4608,14,0
923,2025-05-06 06:00:00,3358.39,3372.08,3352.67,3360.45,4101,12,0
924,2025-05-06 07:00:00,3360.46,3366.1,3356.1,3363.17,3460,12,0
925,2025-05-06 08:00:00,3363.21,3364.02,3350.2,3362.05,3785,5,0
926,2025-05-06 09:00:00,3362.04,3367.92,3358.78,3364.76,3860,9,0
927,2025-05-06 10:00:00,3365.51,3379.51,3365.13,3371.25,4236,8,0
928,2025-05-06 11:00:00,3371.59,3383.06,3368.74,3377.19,4197,7,0
929,2025-05-06 12:00:00,3377.34,3383.14,3371.43,3383.14,3918,6,0
930,2025-05-06 13:00:00,3383.2,3383.78,3376.64,3383.45,3762,5,0
931,2025-05-06 14:00:00,3383.47,3384.99,3373.7,3379.17,3935,6,0
932,2025-05-06 15:00:00,3379.36,3392.27,3373.27,3391.01,4393,9,0
933,2025-05-06 16:00:00,3391.32,3397.54,3387.84,3391.75,4857,5,0
934,2025-05-06 17:00:00,3391.94,3398.01,3378.15,3386.23,4872,5,0
935,2025-05-06 18:00:00,3386.15,3399.81,3385.3,3395.08,4235,9,0
936,2025-05-06 19:00:00,3395.14,3411.61,3394.76,3408.88,4384,5,0
937,2025-05-06 20:00:00,3408.87,3417.81,3407.52,3414.0,4217,5,0
938,2025-05-06 21:00:00,3414.04,3417.48,3410.22,3415.63,3586,5,0
939,2025-05-06 22:00:00,3415.67,3424.04,3412.64,3423.26,3752,5,0
940,2025-05-06 23:00:00,3423.2,3434.75,3419.28,3430.46,3166,12,0
941,2025-05-07 01:00:00,3437.65,3437.85,3380.59,3381.28,5335,5,0
942,2025-05-07 02:00:00,3381.42,3404.55,3377.23,3400.76,4088,5,0
943,2025-05-07 03:00:00,3401.1,3401.55,3360.96,3379.66,4846,12,0
944,2025-05-07 04:00:00,3379.42,3385.15,3360.21,3374.69,4788,16,0
945,2025-05-07 05:00:00,3374.7,3393.8,3372.03,3390.51,4310,5,0
946,2025-05-07 06:00:00,3390.52,3392.63,3370.09,3375.52,3746,10,0
947,2025-05-07 07:00:00,3375.54,3387.44,3375.05,3382.17,3362,12,0
948,2025-05-07 08:00:00,3382.17,3389.4,3378.65,3387.96,3666,13,0
949,2025-05-07 09:00:00,3388.13,3395.79,3387.6,3392.47,3935,5,0
950,2025-05-07 10:00:00,3392.36,3397.4,3383.9,3387.94,3985,9,0
951,2025-05-07 11:00:00,3388.01,3388.47,3378.21,3382.79,3768,5,0
952,2025-05-07 12:00:00,3382.77,3385.13,3369.95,3369.95,3930,7,0
953,2025-05-07 13:00:00,3369.86,3393.34,3369.29,3391.37,3989,5,0
954,2025-05-07 14:00:00,3391.38,3391.45,3383.78,3387.08,3745,14,0
955,2025-05-07 15:00:00,3386.81,3393.75,3384.08,3390.76,4053,17,0
956,2025-05-07 16:00:00,3390.86,3398.09,3381.56,3394.52,4628,10,0
957,2025-05-07 17:00:00,3393.8,3394.64,3375.71,3385.95,4638,8,0
958,2025-05-07 18:00:00,3385.85,3389.51,3382.02,3385.19,4039,8,0
959,2025-05-07 19:00:00,3385.08,3389.73,3378.83,3386.89,3587,5,0
960,2025-05-07 20:00:00,3386.87,3389.81,3383.81,3385.75,3487,18,0
961,2025-05-07 21:00:00,3385.23,3397.92,3376.11,3384.63,4653,5,0
962,2025-05-07 22:00:00,3385.3,3386.98,3363.89,3371.92,4482,10,0
963,2025-05-07 23:00:00,3372.07,3374.57,3363.66,3364.44,2652,5,0
964,2025-05-08 01:00:00,3365.74,3373.53,3364.89,3369.91,2439,10,0
965,2025-05-08 02:00:00,3369.89,3377.19,3369.67,3376.44,2085,12,0
966,2025-05-08 03:00:00,3376.53,3386.95,3373.82,3380.25,3563,16,0
967,2025-05-08 04:00:00,3380.14,3409.67,3379.12,3409.04,4573,12,0
968,2025-05-08 05:00:00,3408.3,3414.78,3402.16,3402.18,4219,5,0
969,2025-05-08 06:00:00,3402.07,3408.43,3395.77,3397.04,3806,5,0
970,2025-05-08 07:00:00,3396.9,3399.23,3382.09,3382.14,3488,11,0
971,2025-05-08 08:00:00,3382.2,3384.25,3354.94,3355.36,4353,13,0
972,2025-05-08 09:00:00,3355.1,3361.85,3320.32,3329.92,4988,5,0
973,2025-05-08 10:00:00,3329.59,3349.22,3327.33,3342.95,4367,12,0
974,2025-05-08 11:00:00,3342.91,3344.23,3337.19,3339.31,3795,15,0
975,2025-05-08 12:00:00,3339.18,3344.28,3331.3,3331.93,3926,18,0
976,2025-05-08 13:00:00,3331.96,3346.65,3330.42,3342.29,4025,10,0
977,2025-05-08 14:00:00,3342.19,3345.49,3339.24,3344.39,3621,9,0
978,2025-05-08 15:00:00,3344.39,3358.56,3343.25,3356.13,4305,9,0
979,2025-05-08 16:00:00,3356.13,3369.28,3354.79,3355.96,4645,8,0
980,2025-05-08 17:00:00,3356.0,3362.93,3350.84,3356.5,4617,5,0
981,2025-05-08 18:00:00,3357.1,3360.08,3326.81,3330.57,4794,5,0
982,2025-05-08 19:00:00,3330.08,3330.11,3304.38,3310.36,4783,5,0
983,2025-05-08 20:00:00,3310.31,3311.14,3297.85,3308.32,4342,8,0
984,2025-05-08 21:00:00,3308.36,3310.89,3305.64,3308.48,3546,6,0
985,2025-05-08 22:00:00,3308.48,3309.95,3288.75,3306.37,4068,5,0
986,2025-05-08 23:00:00,3306.96,3310.84,3303.87,3305.85,2518,12,0
987,2025-05-09 01:00:00,3308.01,3323.97,3306.43,3323.92,2974,5,0
988,2025-05-09 02:00:00,3323.84,3324.02,3312.31,3316.37,2815,5,0
989,2025-05-09 03:00:00,3316.52,3323.11,3308.75,3322.15,3725,9,0
990,2025-05-09 04:00:00,3322.03,3322.28,3286.83,3291.34,4633,12,0
991,2025-05-09 05:00:00,3291.28,3308.55,3274.86,3308.29,4544,6,0
992,2025-05-09 06:00:00,3308.44,3313.32,3299.81,3308.07,3846,15,0
993,2025-05-09 07:00:00,3308.13,3327.28,3308.13,3324.64,3377,5,0
994,2025-05-09 08:00:00,3324.61,3330.25,3312.93,3321.49,3906,6,0
995,2025-05-09 09:00:00,3321.45,3326.75,3315.35,3325.31,4015,15,0
996,2025-05-09 10:00:00,3325.31,3332.15,3322.49,3327.07,4000,5,0
997,2025-05-09 11:00:00,3327.48,3328.95,3320.3,3328.51,3850,12,0
998,2025-05-09 12:00:00,3328.49,3329.31,3323.66,3325.18,3424,5,0
999,2025-05-09 13:00:00,3325.18,3329.79,3322.01,3323.3,3108,7,0
1000,2025-05-09 14:00:00,3323.33,3338.33,3323.23,3332.94,3841,13,0
1001,2025-05-09 15:00:00,3332.99,3335.61,3329.09,3333.54,3951,5,0
1002,2025-05-09 16:00:00,3333.45,3340.24,3328.78,3330.78,4607,5,0
1003,2025-05-09 17:00:00,3330.81,3341.14,3320.38,3337.13,4862,6,0
1004,2025-05-09 18:00:00,3337.11,3346.01,3336.14,3345.06,4253,13,0
1005,2025-05-09 19:00:00,3345.22,3347.53,3336.45,3336.97,3951,6,0
1006,2025-05-09 20:00:00,3336.82,3342.57,3336.06,3340.99,3602,13,0
1007,2025-05-09 21:00:00,3340.96,3342.99,3336.42,3338.83,3210,8,0
1008,2025-05-09 22:00:00,3338.77,3339.84,3325.47,3328.89,3511,17,0
1009,2025-05-09 23:00:00,3328.77,3330.26,3325.14,3327.15,2050,9,0
1010,2025-05-12 01:00:00,3291.47,3299.73,3266.77,3272.68,4618,5,0
1011,2025-05-12 02:00:00,3272.68,3288.81,3265.95,3287.58,4437,6,0
1012,2025-05-12 03:00:00,3287.78,3289.91,3272.2,3279.17,4492,14,0
1013,2025-05-12 04:00:00,3279.45,3282.04,3258.87,3271.87,5336,7,0
1014,2025-05-12 05:00:00,3271.89,3279.85,3269.52,3272.04,4662,14,0
1015,2025-05-12 06:00:00,3272.08,3284.69,3270.5,3283.26,4137,10,0
1016,2025-05-12 07:00:00,3283.26,3283.58,3275.65,3278.9,3344,5,0
1017,2025-05-12 08:00:00,3278.89,3279.68,3268.54,3276.14,4136,5,0
1018,2025-05-12 09:00:00,3276.3,3281.52,3273.02,3277.52,4682,6,0
1019,2025-05-12 10:00:00,3277.31,3277.65,3216.25,3222.72,6111,5,0
1020,2025-05-12 11:00:00,3223.55,3234.35,3220.74,3231.39,5432,5,0
1021,2025-05-12 12:00:00,3230.76,3231.16,3213.09,3214.68,4798,5,0
1022,2025-05-12 13:00:00,3214.86,3219.51,3207.74,3208.12,4995,5,0
1023,2025-05-12 14:00:00,3207.9,3229.19,3207.9,3224.79,5073,7,0
1024,2025-05-12 15:00:00,3224.39,3234.24,3220.35,3233.7,5011,7,0
1025,2025-05-12 16:00:00,3233.75,3248.54,3231.83,3240.95,5806,5,0
1026,2025-05-12 17:00:00,3240.22,3247.76,3233.46,3237.62,5585,9,0
1027,2025-05-12 18:00:00,3237.65,3243.94,3232.83,3239.41,4852,5,0
1028,2025-05-12 19:00:00,3239.18,3240.03,3223.37,3224.21,4757,9,0
1029,2025-05-12 20:00:00,3224.21,3227.52,3221.23,3223.14,4396,17,0
1030,2025-05-12 21:00:00,3223.11,3230.01,3220.35,3229.64,4105,9,0
1031,2025-05-12 22:00:00,3229.66,3238.78,3228.92,3235.35,4291,14,0
1032,2025-05-12 23:00:00,3235.36,3238.42,3232.66,3234.4,2123,16,0
1033,2025-05-13 01:00:00,3238.82,3241.83,3229.78,3233.88,2719,8,0
1034,2025-05-13 02:00:00,3233.89,3240.02,3233.51,3236.72,2634,13,0
1035,2025-05-13 03:00:00,3236.84,3243.21,3233.93,3239.93,4074,11,0
1036,2025-05-13 04:00:00,3239.92,3243.36,3215.99,3224.85,5283,8,0
1037,2025-05-13 05:00:00,3225.21,3241.29,3223.17,3228.85,4646,16,0
1038,2025-05-13 06:00:00,3228.87,3238.4,3228.31,3236.69,3996,5,0
1039,2025-05-13 07:00:00,3236.68,3253.4,3234.96,3252.54,3573,7,0
1040,2025-05-13 08:00:00,3252.83,3260.68,3251.15,3256.3,4284,7,0
1041,2025-05-13 09:00:00,3256.78,3265.43,3247.37,3262.14,4681,5,0
1042,2025-05-13 10:00:00,3262.1,3264.87,3254.34,3259.0,4524,5,0
1043,2025-05-13 11:00:00,3259.2,3261.1,3250.42,3255.59,4164,17,0
1044,2025-05-13 12:00:00,3255.49,3256.63,3250.53,3253.39,3880,10,0
1045,2025-05-13 13:00:00,3253.41,3256.28,3251.17,3252.82,3640,9,0
1046,2025-05-13 14:00:00,3252.82,3258.62,3248.8,3249.14,4138,6,0
1047,2025-05-13 15:00:00,3249.18,3249.93,3237.38,3242.1,5408,5,0
1048,2025-05-13 16:00:00,3241.67,3246.81,3227.39,3227.55,5787,11,0
1049,2025-05-13 17:00:00,3227.65,3248.72,3225.57,3242.5,5487,6,0
1050,2025-05-13 18:00:00,3243.0,3255.86,3242.15,3253.44,5079,5,0
1051,2025-05-13 19:00:00,3253.35,3257.82,3248.81,3251.03,4519,5,0
1052,2025-05-13 20:00:00,3251.0,3252.69,3242.03,3247.06,4176,6,0
1053,2025-05-13 21:00:00,3247.05,3250.78,3245.68,3248.71,3768,15,0
1054,2025-05-13 22:00:00,3248.9,3251.13,3246.35,3249.52,3697,15,0
1055,2025-05-13 23:00:00,3249.48,3254.82,3248.12,3249.98,2124,9,0
1056,2025-05-14 01:00:00,3249.67,3254.62,3249.47,3254.55,1695,8,0
1057,2025-05-14 02:00:00,3254.47,3257.05,3252.12,3254.38,1949,15,0
1058,2025-05-14 03:00:00,3254.5,3254.64,3240.6,3243.78,3755,6,0
1059,2025-05-14 04:00:00,3244.06,3251.56,3237.32,3238.95,4403,5,0
1060,2025-05-14 05:00:00,3238.59,3241.45,3229.44,3232.79,4140,10,0
1061,2025-05-14 06:00:00,3232.77,3233.69,3226.29,3228.38,3760,5,0
1062,2025-05-14 07:00:00,3228.45,3230.35,3222.64,3223.97,3406,6,0
1063,2025-05-14 08:00:00,3223.95,3234.34,3221.83,3233.78,3782,6,0
1064,2025-05-14 09:00:00,3233.85,3236.73,3227.71,3227.98,3930,10,0
1065,2025-05-14 10:00:00,3228.63,3238.89,3224.28,3238.14,4155,5,0
1066,2025-05-14 11:00:00,3237.89,3243.79,3230.79,3232.55,4257,8,0
1067,2025-05-14 12:00:00,3232.58,3236.52,3229.18,3232.28,4059,7,0
1068,2025-05-14 13:00:00,3232.2,3236.57,3229.64,3235.75,3594,15,0
1069,2025-05-14 14:00:00,3235.77,3239.2,3219.5,3220.16,3935,8,0
1070,2025-05-14 15:00:00,3220.67,3222.49,3184.14,3184.73,5157,8,0
1071,2025-05-14 16:00:00,3184.36,3198.29,3175.03,3191.44,5183,5,0
1072,2025-05-14 17:00:00,3191.46,3194.3,3179.39,3181.86,4815,5,0
1073,2025-05-14 18:00:00,3181.83,3186.61,3179.16,3182.59,4339,6,0
1074,2025-05-14 19:00:00,3183.04,3190.94,3173.84,3188.55,4217,6,0
1075,2025-05-14 20:00:00,3188.59,3190.43,3180.97,3181.93,3750,7,0
1076,2025-05-14 21:00:00,3182.28,3183.04,3171.74,3171.9,3617,6,0
1077,2025-05-14 22:00:00,3171.89,3181.53,3168.03,3180.7,3863,5,0
1078,2025-05-14 23:00:00,3180.68,3183.22,3176.92,3177.4,2261,15,0
1079,2025-05-15 01:00:00,3178.39,3184.01,3177.74,3182.72,2003,9,0
1080,2025-05-15 02:00:00,3182.65,3187.29,3181.25,3186.05,2109,15,0
1081,2025-05-15 03:00:00,3185.78,3187.88,3180.3,3187.81,3367,6,0
1082,2025-05-15 04:00:00,3187.75,3192.65,3171.35,3172.37,4418,14,0
1083,2025-05-15 05:00:00,3172.37,3175.57,3150.17,3153.85,4443,14,0
1084,2025-05-15 06:00:00,3154.17,3157.01,3148.38,3150.54,3682,12,0
1085,2025-05-15 07:00:00,3150.42,3152.53,3135.63,3138.61,3560,5,0
1086,2025-05-15 08:00:00,3138.78,3143.03,3123.59,3128.75,3996,5,0
1087,2025-05-15 09:00:00,3128.76,3153.81,3120.78,3149.92,4820,5,0
1088,2025-05-15 10:00:00,3149.73,3151.91,3130.63,3142.34,4493,7,0
1089,2025-05-15 11:00:00,3142.27,3164.14,3139.16,3162.62,4297,5,0
1090,2025-05-15 12:00:00,3162.58,3171.48,3159.38,3165.3,4081,5,0
1091,2025-05-15 13:00:00,3165.24,3179.08,3164.2,3178.37,3846,5,0
1092,2025-05-15 14:00:00,3178.31,3180.02,3172.5,3179.17,3826,6,0
1093,2025-05-15 15:00:00,3179.0,3189.84,3177.59,3188.87,4469,5,0
1094,2025-05-15 16:00:00,3189.18,3199.61,3185.3,3192.43,5112,5,0
1095,2025-05-15 17:00:00,3192.17,3207.15,3190.52,3205.26,4955,13,0
1096,2025-05-15 18:00:00,3205.32,3219.97,3204.61,3219.75,4548,5,0
1097,2025-05-15 19:00:00,3219.76,3222.63,3215.9,3222.4,3784,11,0
1098,2025-05-15 20:00:00,3222.48,3229.06,3216.5,3221.17,4001,5,0
1099,2025-05-15 21:00:00,3221.15,3225.96,3219.89,3223.22,3411,8,0
1100,2025-05-15 22:00:00,3223.26,3232.66,3222.29,3231.99,3599,11,0
1101,2025-05-15 23:00:00,3231.85,3240.5,3231.13,3239.64,2563,10,0
1102,2025-05-16 01:00:00,3238.34,3252.14,3236.99,3251.12,3245,8,0
1103,2025-05-16 02:00:00,3251.19,3251.21,3236.59,3237.16,3459,5,0
1104,2025-05-16 03:00:00,3237.2,3244.0,3232.06,3243.15,4465,7,0
1105,2025-05-16 04:00:00,3243.16,3244.41,3215.01,3222.39,5246,5,0
1106,2025-05-16 05:00:00,3222.11,3227.44,3212.92,3215.38,4375,12,0
1107,2025-05-16 06:00:00,3215.34,3217.41,3206.57,3211.94,4278,15,0
1108,2025-05-16 07:00:00,3211.79,3222.32,3211.75,3219.64,3500,7,0
1109,2025-05-16 08:00:00,3219.58,3222.33,3212.04,3218.59,4016,6,0
1110,2025-05-16 09:00:00,3218.26,3231.23,3212.88,3214.88,4643,5,0
1111,2025-05-16 10:00:00,3214.95,3218.03,3205.41,3207.8,4430,5,0
1112,2025-05-16 11:00:00,3207.68,3209.21,3195.65,3207.44,4376,5,0
1113,2025-05-16 12:00:00,3207.32,3212.88,3203.83,3209.27,3938,5,0
1114,2025-05-16 13:00:00,3209.4,3211.1,3169.14,3175.51,4841,5,0
1115,2025-05-16 14:00:00,3175.97,3179.17,3154.35,3163.16,4845,5,0
1116,2025-05-16 15:00:00,3163.3,3181.94,3154.87,3177.45,5166,5,0
1117,2025-05-16 16:00:00,3177.5,3186.68,3169.47,3180.45,5501,5,0
